6.929563851637067451e+00	5.284646611090975199e+01
6.929563851637067451e+00	5.284646611090975199e+01
7.060045910353994536e+00	5.286579678627522583e+01
7.060045910353994536e+00	5.286579678627522583e+01
7.185695300229553162e+00	5.283680077322701862e+01
7.185695300229553162e+00	5.283680077322701862e+01
7.325842696629214501e+00	5.283196810438565194e+01
7.325842696629214501e+00	5.283196810438565194e+01
7.451492086504773127e+00	5.282713543554427815e+01
7.451492086504773127e+00	5.282713543554427815e+01
7.562643469856229039e+00	5.282713543554427815e+01
7.562643469856229039e+00	5.282713543554427815e+01
7.620635495952640781e+00	5.280297209133744474e+01
7.620635495952640781e+00	5.280297209133744474e+01
7.712456203938626409e+00	5.274014739639966365e+01
7.712456203938626409e+00	5.274014739639966365e+01
7.842938262655552606e+00	5.274498006524103033e+01
7.842938262655552606e+00	5.274498006524103033e+01
7.949256977165640947e+00	5.272081672103418981e+01
7.949256977165640947e+00	5.272081672103418981e+01
8.063791228706053360e+00	5.274050984656276597e+01
8.063791228706053360e+00	5.274050984656276597e+01
8.218436631629817413e+00	5.272601184003866592e+01
8.218436631629817413e+00	5.272601184003866592e+01
8.397245378760421985e+00	5.271151383351455877e+01
8.397245378760421985e+00	5.271151383351455877e+01
8.469735411380936441e+00	5.271151383351455877e+01
8.469735411380936441e+00	5.271151383351455877e+01
8.561556119366921180e+00	5.269218315814909204e+01
8.561556119366921180e+00	5.269218315814909204e+01
8.624380814304700493e+00	5.267285248278361820e+01
8.624380814304700493e+00	5.267285248278361820e+01
8.706536184607950091e+00	5.264385646973541100e+01
8.706536184607950091e+00	5.264385646973541100e+01
8.817687567959406891e+00	5.266801981394225152e+01
8.817687567959406891e+00	5.266801981394225152e+01
8.875679594055817745e+00	5.264868913857677768e+01
8.875679594055817745e+00	5.264868913857677768e+01
8.967500302041802485e+00	5.264385646973541100e+01
8.967500302041802485e+00	5.264385646973541100e+01
9.039990334662318716e+00	5.262935846321131095e+01
9.039990334662318716e+00	5.262935846321131095e+01
9.093149691917362887e+00	5.261969312552857758e+01
9.093149691917362887e+00	5.261969312552857758e+01
9.155974386855142200e+00	5.261002778784583711e+01
9.155974386855142200e+00	5.261002778784583711e+01
9.233297088317023338e+00	5.261969312552857758e+01
9.233297088317023338e+00	5.261969312552857758e+01
9.349281140509848598e+00	5.261002778784583711e+01
9.349281140509848598e+00	5.261002778784583711e+01
9.368611815875318882e+00	5.260519511900447043e+01
9.368611815875318882e+00	5.260519511900447043e+01
9.426603841971729736e+00	5.261002778784583711e+01
9.426603841971729736e+00	5.261002778784583711e+01
9.489428536909509049e+00	5.261002778784583711e+01
9.489428536909509049e+00	5.261002778784583711e+01
9.508759212274979333e+00	5.261002778784583711e+01
9.508759212274979333e+00	5.261002778784583711e+01
9.600579920260965849e+00	5.261002778784583711e+01
9.600579920260965849e+00	5.261002778784583711e+01
9.624743264467802817e+00	5.261002778784583711e+01
9.624743264467802817e+00	5.261002778784583711e+01
9.735894647819259617e+00	5.260519511900447043e+01
9.735894647819259617e+00	5.260519511900447043e+01
9.769723329708831727e+00	5.260519511900447043e+01
9.769723329708831727e+00	5.260519511900447043e+01
9.851878700012083101e+00	5.261002778784583711e+01
9.851878700012083101e+00	5.261002778784583711e+01
9.885707381901656987e+00	5.260519511900447043e+01
9.885707381901656987e+00	5.260519511900447043e+01
9.987193427570376869e+00	5.260519511900447043e+01
9.987193427570376869e+00	5.260519511900447043e+01
1.006934879787362647e+01	5.258586444363900370e+01
1.006934879787362647e+01	5.258586444363900370e+01
1.015633683701824452e+01	5.260036245016310374e+01
1.015633683701824452e+01	5.260036245016310374e+01
1.027232088921106801e+01	5.259069711248037038e+01
1.027232088921106801e+01	5.259069711248037038e+01
1.033031291530748064e+01	5.258586444363900370e+01
1.033031291530748064e+01	5.258586444363900370e+01
1.040280294792799509e+01	5.257619910595626322e+01
1.040280294792799509e+01	5.257619910595626322e+01
1.057677902621722943e+01	5.247954572912891535e+01
1.057677902621722943e+01	5.247954572912891535e+01
1.070242841609278805e+01	5.247471306028754867e+01
1.070242841609278805e+01	5.247471306028754867e+01
1.079908179292014125e+01	5.245538238492207483e+01
1.079908179292014125e+01	5.245538238492207483e+01
1.092956385163706656e+01	5.241188836534976758e+01
1.092956385163706656e+01	5.241188836534976758e+01
1.096822520236800891e+01	5.238289235230156038e+01
1.096822520236800891e+01	5.238289235230156038e+01
1.106487857919536211e+01	5.236839434577746033e+01
1.106487857919536211e+01	5.236839434577746033e+01
1.115186661833998016e+01	5.236839434577746033e+01
1.115186661833998016e+01	5.236839434577746033e+01
1.120019330675365588e+01	5.236356167693608654e+01
1.120019330675365588e+01	5.236356167693608654e+01
1.129684668358100907e+01	5.234906367041198649e+01
1.129684668358100907e+01	5.234906367041198649e+01
1.144665941766340467e+01	5.234906367041198649e+01
1.144665941766340467e+01	5.234906367041198649e+01
1.146115742418750827e+01	5.232973299504651266e+01
1.146115742418750827e+01	5.232973299504651266e+01
1.156264346985622993e+01	5.231523498852241261e+01
1.156264346985622993e+01	5.231523498852241261e+01
1.158197414522170021e+01	5.229107164431557209e+01
1.158197414522170021e+01	5.229107164431557209e+01
1.165929684668358135e+01	5.225241029358463152e+01
1.165929684668358135e+01	5.225241029358463152e+01
1.171245620393862552e+01	5.224757762474326483e+01
1.171245620393862552e+01	5.224757762474326483e+01
1.175595022351093633e+01	5.222341428053643142e+01
1.175595022351093633e+01	5.222341428053643142e+01
1.184293826265555261e+01	5.223307961821916479e+01
1.184293826265555261e+01	5.223307961821916479e+01
1.187676694454512649e+01	5.221858161169505763e+01
1.187676694454512649e+01	5.221858161169505763e+01
1.196375498368974277e+01	5.222341428053643142e+01
1.196375498368974277e+01	5.222341428053643142e+01
1.206898634771052414e+01	5.221858161169505763e+01
1.206898634771052414e+01	5.221858161169505763e+01
1.215597438685514042e+01	5.216542225444001701e+01
1.215597438685514042e+01	5.216542225444001701e+01
1.224779509484112694e+01	5.214609157907454318e+01
1.224779509484112694e+01	5.214609157907454318e+01
1.236377914703394865e+01	5.212192823486770976e+01
1.236377914703394865e+01	5.212192823486770976e+01
1.246526519270267030e+01	5.208809955297813588e+01
1.246526519270267030e+01	5.208809955297813588e+01
1.253775522532318476e+01	5.208809955297813588e+01
1.253775522532318476e+01	5.208809955297813588e+01
1.266340461519874339e+01	5.203494019572308815e+01
1.266340461519874339e+01	5.203494019572308815e+01
1.277938866739156687e+01	5.198661350730941422e+01
1.277938866739156687e+01	5.198661350730941422e+01
1.290020538842575881e+01	5.195761749426120701e+01
1.290020538842575881e+01	5.195761749426120701e+01
1.302102210945994898e+01	5.195278482541984033e+01
1.302102210945994898e+01	5.195278482541984033e+01
1.314183883049414092e+01	5.190445813700616640e+01
1.314183883049414092e+01	5.190445813700616640e+01
